,Review
256,kecewa bgt sih sma anteraja nya kalo ga gua hub cs anteraja nya blm tentu hari ini sampe gua minta tlong sma ni toko jga sama aja suruh nunggu pdhal  dah bilang suruh du bantu gmna ga org ampe hari ga gerak gliran di hub cs nya bru ada pergerakan pdhal  pesen barang tgl tgl aja udah nyampe pdhal sama pake anter aja udahh an nyampe di lempar pula pdhal rumah ada bell apalagi itu kan serumnya botolnya kaca mending nonaktifin aja jasa anterajanya yg di rugiin bukan pembelinya pasti penjual jadi kena imbas nya jga kan
257,barang tidak sesuai
258,aplikatornya rusak gabisa di pump jadi susah untuk di aplikasikan karna tidak cair jadi bingung lebih mudah model pump yang lama
259,pengiriman baru dilakukan hari setelah order super lambat responnya
260,pengiriman nya superrrr lamaaaa
261,order dari tanggal juni baru diproses di tanggal junu barang sampai ditanggal juli lama banget prosesnya
262,pengiriman tidak tepat waktu
263,pengirimannya standar tp proses menuju pengirimannya lama bgt
264,respon nya lumayan cepet saya mau pinpon ulas buat jelly cleansernya ga mempan buat bersihin make up akhirnya balik ke pembersih ku yg lama
265,produk mungkin bagus tapi di kulit saya besok nya langsung bruntusan di pipi bawah kalo ada yg mau preloved boleh
266,kata semua orang bagus tapi di saya bruntusan setelah dipake malam hari besok nya keluar jerawat kecil kecil terus jadi besar
267,alhamdulillah barangnya nyampe packing rapi hasil memuaskan
268,lama prosesnya
269,pesen yg limited di kasi yg biasa
270,perih burning sensation setelah pemakaian seminggu rutin di pagi hari dan di malam hari kayaknya ga cocok untuk semua kulit dan mungkin membantu yg lain tp bukan aku
271,mohon maaf aku harus kasi bintang di produk ini karna setelah aku pakai wajahku jadi merah dan aku sdh hentikan pemakaian nya entah wajahku yg terlalu sensitif aku ngk ngerti untuk pengiriman pengemasan semua bagus banget
272,terlalu pekat  kulitku  sulit buanget meresap tp mgkn untuk yg lain hasilnya ok sepertinya ml besok nggak pakek pdhal yg biru  merah ok banget  kulitku
273,kulit jadi memerah dan panas kadang
274,krg cocok
275,maaf kurang cocok
276,packing sangat rapi dan aman karena digulung dengan bubble wrap akan tetapi produknya sendiri sedikit mengecewakan karena muka akan sangat berminyak setelah diaplikasikan basically staynya hanya untuk packing dan shipping nya
277,sudah kali pakai rentang waktu pekan belum terlihat hasilnya atau mungkin saya yang ga sabar fragrance nya kuat sedikit menyengat rasa tingling cukup kuat walaupun sdh bbrpa kali dipakai atau saya yang ga cocok
278,waktu pengemasan super sabaaarrrrr
279,produk tiba tanpa lecet tapi pengiriman leleeet
280,barangnya bocor
281,produk bocor udh konfirmasi cs tp pelayanan sgt lama dan mengecewakan kalau tdk diingatkan mungkin bisa lebih dari minggu tanpa kabar
282,dear admin somethinc tolong kasih product knowledge di laman tokopedia dari barang ini misalnya reaksi umum yang timbul berapa lama biasanya cairan ini nunjukin hasilnya saya udah pakai hampir sebulan setiap hari buat ngilangin jerawat di dagu malah timbul jerawat di pelipis dahi katanya aman dipake  sehari tapi nyatanya kulit muka jadi kering banget purging
283,isi nya tidak penuh kardus nya basah
284,tdk cocok dengan kulit ku
285,it smells like rat piss  sg why do somethinc products smell weird  discontinue using them after  couple times cuz  cant stand the smell
286,kecil bgt
287,sudah dipakai ternyata balm nya tidak bisa benar membersihkan make up mungkin hanya bisa membersihkan very light make up dan non waterproof beli ini karena kemakan iklan influencer this will be my last purchase of this product
288,baru kali ini kecewa sama pengemasannya padahal sebelum sebelumnya nggak pernah kaya gini selalu aman barang diterima tumpah dan setelah dicek kurang rapat nutupnya lain kali di cek lagi biar ga bikin kecewa
289,honest review yahhh pertama packaging productnya bintang ini keren bgt konsepnya easy to carry everywhere easy touch up whenever we want pokoknya super praktis tapiiii sorry to say produknya kurang bagus minthinc perlu banyak development white cast parah bgt sampe kayak hantu aku baca review banyak juga yg blg hal itu berarti bukan skintone aku saja neutral light karena fungsi untuk touch up dia oke bgt oil control nya saking okenya bisa sampe kering nge crack kalo ga hati hati applynya  ini ide bagus tapi masih harus di improve yaaa aku luv bucin bgt sama somethinc semoga bisa ada perbaikan untuk produk iniii
290,biasanya rutin beli ini dan aman aja sekarang pakai kotak taunya tutup malah pecah jadi isinya bocor dan rembes
291,flash sale nya tipu harga flash sale rb non flash sale rb
292,ga kepake
293,bikin muka jadi kering
294,pengiriman lama paket ditiitpkan tanpa wa ke pemilik paket shg sy baca sdh tiba ditujuan tp barang tdk ada yg terima
295,dipesan tanggal nyampe tanggal lama bgt
296,di kasih barang yg tutupnya pecah
297,paketnya tidak bermasalah tapi barangnya didalam yg bermasalah setelah dibuka ternyata tutup botolnya pecah dan isi serumnya bocor
298,ga ngefek bikin kusam dan berjerawat
299,biasa aj kualitas produknya tapi promonya cuma clickbait ud ke dua kalinya dpt promo tp bukan promo alasan hadiah terbatas kemarinnya harga flash sale tapi malah lebih mahal dr biasanya kapok  beli somethinc
300,promonya ga baik hanya iming alasannya hadiah habis
301,isinya dikit banget lembabnya juga ga tahan lama di bibir
302,not worth the hypeee masa langsung patah pas dicobain trus pas diraut malah nyangkut
303,baru dipake kali tutupnya udah begini masih berfungsi sih tapi nyebelin banget
304,kalau produknya ok bagus banget tp kenapa ngasih bintang somethic pake kurir anteraja itu lama banget sampenya the worst please somethic gratis ongkirnya pake sicepat atau kurir lainnya wadahnya agak bocor makanya di tutup pump nya agak kuning masih bisa ditolerir tapi ga tau salah kurir atau qc nya
305,belum dipakai tapi semoga cocok update ternyata tidak cocok dengan kulit saya sudah mencoba membiasakan menggunakan eye concentrate gel ini selama beberapa hari tapi selalu terasa perih sampai membekas perih nya di esok hari sayang produknya tidak bisa saya pakai lagi
306,tetap bruntusan dan tidak ada perubahan
307,toko ini tidak mendukung fitur plus jd harus bayar ongkir lagi
308,tumpahan pdhl msh di plastik tp udh kmana isinya spertinya ga lulus qc ttp dikirim
309,udah beli  di somethinc pas beli lagi ternyata ganti packaging nya pas dibuka knapa ada kotor nya bgini kan jadi takut ga higienis
310,admin tidak ramah dan tidak membantu
311,utk formula serumnya oke bgt tapi asli pipetnya jelek bgt yg ml ini susah ngambilnya atau produk yang gw terima defect ya terus botolnya jg ga transparan jd gatau deh itu isinya penuh atau engga
312,tidak sesuai promosinya ketika disemprotkan timbul bercak putih menggumpal pdhl sdh mengikuti petunjuk pemakaian akhirnya tidak terpakai
313,mohon maaf ini baru pertama kali ngasih penilaian gini karena overall selama ini belanja di somethinc selalu puas cuman kali ini paketan bolong dan kyk bener dibolongin ampe buble wrap nya di dalam ada item yg hilang salah satunya ini kemungkinan krna kurirnya ga bertanggung jawab
314,beli nya memang pas diskon tp dikemasan expired masih lama karena waterproof berniat mau coba dan liat ulasan jg lumayan bagus tp pas coba sendiri ini seperti lem kelopak mata lengket dan luntur padahal kerja di ruang ac sy kira dijalan kali tadi keringetan  coba hari kedua ketiga kali jg sama cuma tahan jam udah luntur nyiplak ke atas karna lengket terus serasa mau buka mata itu susah buat yg ngantuk cocok sih buat ganjel tp sy now gak pake lagi
315,ini jg kurang cocok tp ini jg tergantung sm tipe kulit
316,ini jg ga cocok di aku padahal udah berharap sm produk ini
317,hmm katanya dpt gratisan nya pas beli dtgnya cuma barang tok beli pas kmrn pdhl
318,revieuw jujur tutupnya ga kenceng hampir setengahnya bocor mohon diperhatikan ya krn sayang banget bubble wrap ya udh tebel tp nutupnya ga kenceng
319,pengiriman lumayan lama dan gak dapat free serum padahal di tulis free serum anti aging untuk packing nya bagus semoga cocok
320,lengket di kulit di saya malah tambah jerawat konsul dengan somethinc akhirnya saya berhenti pake yang ini terus cuman pake yang resurrect multibiome serum terlampir foto sebelum sesudah malah nambah makin merah mungkin saja cocok di orang lain tapi ga di saya
321,monmaap nih ya kok bisa didalem plastik segel ada jmbut nya takut muka malah jadi hitam metalik
322,bau serum nya agak unpleasant awalnya aku kira memang bau nya seperti itu tapi setelah tanya ke admin ig kayaknya pas sampai ternyata produk nya rusak gabisa dipakai please qc ur product before sending
323,kurang cocok ternyata buat kulit sensitif kayak aku baru pake kali pas malem paginya langsung bruntusan dan merah
324,hari pemakaian malam aja tapi muka merah bgt dan iritasi tdk cocok sepertinya
325,pas sampai barang rusak
326,slow respon dan proses pengiriman yang cukup lama dari saat pembayaran sudah terkonfirmasi untuk produknya sendiri bagus sich harap ke depannya lebih ditingkatkan lagi thank you
327,eyeliner nya tutupnya gak bisa di tutup padahal warna nya bagus tapi pas dibuka gak bisa ditutup saya paksa nutup malah beleber jadi aku terpaksa tutup pake lem biar gak kering udah chat admin tapi blom di bales lagi
328,sunscreen gadungan ini samasekali gak ampuh buat yang kena paparan sinar matahari yang lama menit kalau kamu ciwi ciwi unyu yang bawa mobil anti kena matahari yang gak kuat kena sinar matahari lebih dari menit mungkin kamu cocok cocok aja tapi kalau kamu driver pejuang yang harus mengemudi di bawah matahari yang lama ini samasekali gak cocok padahal aku pakai dan reapply tiap jam dan lama lama akhirnya reapply tiap menit sekali tapi ujung ujungnya kulitku tetep sunburned parah mau bebas alkohol kek encapsulated uv filter kek hybrid sunscreen kek semua itu gak ngaruh
329,tidak dapat bonus sunscreen padahal masih ada promo di iklannya dipersulit dgn hrus klik tombol bonus sehingga tidak tahu sudah dapat atau tidak bonusnya next lebih baik lagi
330,ada masalah pengiriman
331,kok gak dapat free nya ya mbaknya lupa ngasih atau apa gerangan ya biasanya kalau beli ada free nya apa gitu pasti ada lho
332,barangnya baru mau dipakai baru ketahuan ternyata isinya yg bukan gak sesuai deskripsi kesel bgt
333,prosesnya lama pdhl beli bukan harga promo
334,barang ok tapi pengiriman nya lama banget melebihi estimasi
335,baru sadar kalau ga dapet kuas masker padahal yg lain dpt kuas masker saya jg beli ny dgn harga normal dan beli di toko resmi disini
336,product nya udah pasti bagus pengemasan lama sekali kayak order dari luar negeri padahal product lokal saya pesen tanggal okt baru sampe november padahal official store
337,pengiriman lama bgt hari kemudian baru dikirim kalo emg gitu cara kerjanya ya dideskripsikan lah di kolom deskripsi produk jd transparan aja ke konsumen utk bisa saling mengerti
338,pengiriman sangat lama tdk sesuai estimasi
339,pengiriman melebihi jangka waktu
340,tidak ngefek untuk jerawat malah makin parah
341,ga cocok dan yg oil ny bau banget tolong lah  pikirkan kembali entah di kasi bau jeruk kek gtu jgn kaya bau apek
342,maap ga kepake bruntusan
343,wajah makin keluar flek dan noda hitam
344,baru unboxing  malah bakuchiolnya tumoah banyak banget sampe nyerap ke bungkusnya dong lain kali oackingnya harus diupgrade lagi ya min biar kejadian merugikan ini gak terulang lagi
345,brownya kok gak ada tulisannya paket sama brow
346,barang bagus bagus banget malah packing bagus pake bubblewarp yang bikin males adalah kurirnya tolong kasih opsi kurir lain selain jne  really hate jne so bad
347,cushion dipake jam crack di daerah hidung bibir
348,lama bgt sampenya
349,tutup kemasan longgar seperti sdh dibuka krn ga ada segelnya juga isi jg tumpah dalam kardusnya
350,lumayan kecewa karena ini kan official store tapi barangnya salah kirim dan balesnya lama banget sampe keluarga yang saya bantuin beliin serum ini udah malas duluan
351,secara produk dan packaging saya tidak memiliki masalah hanya saja kok adminnya perlu ditegur dan diingatkan kalau waktu batal otomatis tinggal jam baru barang pesanan saya dikirim do better next time somethinc good luck
352,jujur gak ngasih efek apa apa serumnya
353,order  keduanys pengiriman nya sangat lama
354,packaging kurang aman musim hujan seperti ini tidak dilapisi plastic jadinya rusak karena basah label susah dibaca kena air untung barangnya aman sesuai pesanan
355,tokopedia skrg pengirimannya lambat
356,tidak tahan lama dan baru dipake  makan lsg hilang ga stay on or transferproof spt yg di claim pas kering ada butiran lipstiknya jatuh
