,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
113,selalu jatuh cinta sama produk somethinc,selalu jatuh cinta sama produk somethinc,"['selalu', 'jatuh', 'cinta', 'sama', 'produk', 'somethinc']","['selalu', 'jatuh', 'cinta', 'sama', 'produk', 'somethinc']","['selalu', 'jatuh', 'cinta', 'sama', 'produk', 'somethinc']"
114,jatuh cinta banget sama produk somethinc,jatuh cinta banget sama produk somethinc,"['jatuh', 'cinta', 'banget', 'sama', 'produk', 'somethinc']","['jatuh', 'cinta', 'banget', 'sama', 'produk', 'somethinc']","['jatuh', 'cinta', 'banget', 'sama', 'produk', 'somethinc']"
115,semoga cocok packaging aman,semoga cocok packaging aman,"['semoga', 'cocok', 'packaging', 'aman']","['semoga', 'cocok', 'packaging', 'aman']","['moga', 'cocok', 'packaging', 'aman']"
116,kirimnya cpt brg sesuai lumayan dpt hrg flashsale packing oke bgt ada bubble plus dus sip,kirimnya cepat barang sesuai lumayan dapat harga flashsale packing oke banget ada bubble plus dus sip,"['kirimnya', 'cepat', 'barang', 'sesuai', 'lumayan', 'dapat', 'harga', 'flashsale', 'packing', 'oke', 'banget', 'ada', 'bubble', 'plus', 'dus', 'sip']","['kirimnya', 'cepat', 'barang', 'sesuai', 'lumayan', 'harga', 'flashsale', 'packing', 'oke', 'banget', 'bubble', 'plus', 'dus', 'sip']","['kirim', 'cepat', 'barang', 'sesuai', 'lumayan', 'harga', 'flashsale', 'packing', 'oke', 'banget', 'bubble', 'plus', 'dus', 'sip']"
117,masalah kulitku jerawat baru mau coba smoga cocok,masalah kulitku jerawat baru mau coba semoga cocok,"['masalah', 'kulitku', 'jerawat', 'baru', 'mau', 'coba', 'semoga', 'cocok']","['masalah', 'kulitku', 'jerawat', 'baru', 'mau', 'coba', 'semoga', 'cocok']","['masalah', 'kulit', 'jerawat', 'baru', 'mau', 'coba', 'moga', 'cocok']"
118,baru coba jadi belom ada koment,baru coba jadi belum ada komentar,"['baru', 'coba', 'jadi', 'belum', 'ada', 'komentar']","['baru', 'coba', 'jadi', 'komentar']","['baru', 'coba', 'jadi', 'komentar']"
119,cepat sekali datangnya,cepat sekali datangnya,"['cepat', 'sekali', 'datangnya']","['cepat', 'sekali', 'datangnya']","['cepat', 'sekali', 'datang']"
120,paket sudah sampai packagingnya bagus meskipun order tp diberikan box jadi aman produk belum dicoba sering sering adain diskon ya kak thanks seller,paket sudah sampai packagingnya bagus meskipun order tapi diberikan box jadi aman produk belum dicoba sering sering mengadakan diskon ya kak thanks seller,"['paket', 'sudah', 'sampai', 'packagingnya', 'bagus', 'meskipun', 'order', 'tapi', 'diberikan', 'box', 'jadi', 'aman', 'produk', 'belum', 'dicoba', 'sering', 'sering', 'mengadakan', 'diskon', 'ya', 'kak', 'thanks', 'seller']","['paket', 'packagingnya', 'bagus', 'meskipun', 'order', 'diberikan', 'box', 'jadi', 'aman', 'produk', 'dicoba', 'sering', 'sering', 'mengadakan', 'diskon', 'kak', 'thanks', 'seller']","['paket', 'packagingnya', 'bagus', 'meski', 'order', 'beri', 'box', 'jadi', 'aman', 'produk', 'coba', 'sering', 'sering', 'ada', 'diskon', 'kak', 'thanks', 'seller']"
121,pengemasan baik brang bagus belum dicoba semoga cocok,pengemasan baik brang bagus belum dicoba semoga cocok,"['pengemasan', 'baik', 'brang', 'bagus', 'belum', 'dicoba', 'semoga', 'cocok']","['pengemasan', 'baik', 'brang', 'bagus', 'dicoba', 'semoga', 'cocok']","['emas', 'baik', 'brang', 'bagus', 'coba', 'moga', 'cocok']"
122,pengemasan baik tpi blum dicoba semoga cocok,pengemasan baik tapi belum dicoba semoga cocok,"['pengemasan', 'baik', 'tapi', 'belum', 'dicoba', 'semoga', 'cocok']","['pengemasan', 'baik', 'dicoba', 'semoga', 'cocok']","['emas', 'baik', 'coba', 'moga', 'cocok']"
123,tumben belanja banyak ga dapet bonus,tumben belanja banyak enggak dapat bonus,"['tumben', 'belanja', 'banyak', 'enggak', 'dapat', 'bonus']","['tumben', 'belanja', 'banyak', 'enggak', 'bonus']","['tumben', 'belanja', 'banyak', 'enggak', 'bonus']"
124,pas dpt flash sale ok bener ringan dipakai tq ya gan,pas dapat flash sale ok benar ringan dipakai terima kasih ya gan,"['pas', 'dapat', 'flash', 'sale', 'ok', 'benar', 'ringan', 'dipakai', 'terima', 'kasih', 'ya', 'gan']","['pas', 'flash', 'sale', 'benar', 'ringan', 'dipakai', 'terima', 'kasih', 'gan']","['pas', 'flash', 'sale', 'benar', 'ringan', 'pakai', 'terima', 'kasih', 'gan']"
125,mantappp dapet pas flash sale cuma rban,mantap dapat pas flash sale cuma rban,"['mantap', 'dapat', 'pas', 'flash', 'sale', 'cuma', 'rban']","['mantap', 'pas', 'flash', 'sale', 'cuma', 'rban']","['mantap', 'pas', 'flash', 'sale', 'cuma', 'rban']"
126,ok sesuai pesanan somethinc ini lembut dan lembab tidak kering di bibir matte nya bagus,ok sesuai pesanan somethinc ini lembut dan lembab tidak kering di bibir matte nya bagus,"['ok', 'sesuai', 'pesanan', 'somethinc', 'ini', 'lembut', 'dan', 'lembab', 'tidak', 'kering', 'di', 'bibir', 'matte', 'nya', 'bagus']","['sesuai', 'pesanan', 'somethinc', 'lembut', 'lembab', 'kering', 'bibir', 'matte', 'nya', 'bagus']","['sesuai', 'pesan', 'somethinc', 'lembut', 'lembab', 'kering', 'bibir', 'matte', 'nya', 'bagus']"
127,thank you somethinc buat giftnyaaa,thank you somethinc buat giftnya,"['thank', 'you', 'somethinc', 'buat', 'giftnya']","['thank', 'you', 'somethinc', 'buat', 'giftnya']","['thank', 'you', 'somethinc', 'buat', 'giftnya']"
128,tipe kulitku berminyak tipe kulitku kombinasi,tipe kulitku berminyak tipe kulitku kombinasi,"['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kombinasi']","['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kombinasi']","['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'kombinasi']"
129,isinya seuprit,isinya sedikit,"['isinya', 'sedikit']","['isinya', 'sedikit']","['isi', 'sedikit']"
130,packaging nya mantap,packaging nya mantap,"['packaging', 'nya', 'mantap']","['packaging', 'nya', 'mantap']","['packaging', 'nya', 'mantap']"
131,bgus bgt lg suka sm produk somethinc mksh,bagus banget lagi suka sama produk somethinc terima kasih,"['bagus', 'banget', 'lagi', 'suka', 'sama', 'produk', 'somethinc', 'terima', 'kasih']","['bagus', 'banget', 'suka', 'sama', 'produk', 'somethinc', 'terima', 'kasih']","['bagus', 'banget', 'suka', 'sama', 'produk', 'somethinc', 'terima', 'kasih']"
132,brg sesuai pesanan,barang sesuai pesanan,"['barang', 'sesuai', 'pesanan']","['barang', 'sesuai', 'pesanan']","['barang', 'sesuai', 'pesan']"
134,bagus lah istri tidak komplain,bagus lah istri tidak komplain,"['bagus', 'lah', 'istri', 'tidak', 'komplain']","['bagus', 'lah', 'istri', 'komplain']","['bagus', 'lah', 'istri', 'komplain']"
135,semoga cocok packing super aman pengiriman super cepat expired aman,semoga cocok packing super aman pengiriman super cepat expired aman,"['semoga', 'cocok', 'packing', 'super', 'aman', 'pengiriman', 'super', 'cepat', 'expired', 'aman']","['semoga', 'cocok', 'packing', 'super', 'aman', 'pengiriman', 'super', 'cepat', 'expired', 'aman']","['moga', 'cocok', 'packing', 'super', 'aman', 'kirim', 'super', 'cepat', 'expired', 'aman']"
136,tipe kulitku kombinasi masalah kulitku pori besar,tipe kulitku kombinasi masalah kulitku pori besar,"['tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulit', 'kombinasi', 'masalah', 'kulit', 'pori', 'besar']"
137,imut bgt ternyata warna match untuk kulit sawo matsng ringan di gunakan ada sensasi sdikit aroma mint,imut banget ternyata warna match untuk kulit sawo matang ringan di gunakan ada sensasi sedikit aroma mint,"['imut', 'banget', 'ternyata', 'warna', 'match', 'untuk', 'kulit', 'sawo', 'matang', 'ringan', 'di', 'gunakan', 'ada', 'sensasi', 'sedikit', 'aroma', 'mint']","['imut', 'banget', 'ternyata', 'warna', 'match', 'kulit', 'sawo', 'matang', 'ringan', 'gunakan', 'sensasi', 'sedikit', 'aroma', 'mint']","['imut', 'banget', 'nyata', 'warna', 'match', 'kulit', 'sawo', 'matang', 'ringan', 'guna', 'sensasi', 'sedikit', 'aroma', 'mint']"
138,loose powdernya oke banget sih super luv sama somethinc,loose powdernya oke banget sih super love sama somethinc,"['loose', 'powdernya', 'oke', 'banget', 'sih', 'super', 'love', 'sama', 'somethinc']","['loose', 'powdernya', 'oke', 'banget', 'sih', 'super', 'love', 'sama', 'somethinc']","['loose', 'powdernya', 'oke', 'banget', 'sih', 'super', 'love', 'sama', 'somethinc']"
139,pengiriman cpt aman tdk pecah pump up bottle lbh hygiene dari pipet texture cpt menyerap tdk lengket tdk berbau fragrance free ada sdikit rasa ketarik harus di layer pelembab yg netral soothing,pengiriman cepat aman tidak pecah pump up bottle lebih higenis dari pipet texture cepat menyerap tidak lengket tidak berbau fragrance free ada sedikit rasa tertarik harus di layer pelembab yang netral soothing,"['pengiriman', 'cepat', 'aman', 'tidak', 'pecah', 'pump', 'up', 'bottle', 'lebih', 'higenis', 'dari', 'pipet', 'texture', 'cepat', 'menyerap', 'tidak', 'lengket', 'tidak', 'berbau', 'fragrance', 'free', 'ada', 'sedikit', 'rasa', 'tertarik', 'harus', 'di', 'layer', 'pelembab', 'yang', 'netral', 'soothing']","['pengiriman', 'cepat', 'aman', 'pecah', 'pump', 'up', 'bottle', 'lebih', 'higenis', 'pipet', 'texture', 'cepat', 'menyerap', 'lengket', 'berbau', 'fragrance', 'free', 'sedikit', 'rasa', 'tertarik', 'layer', 'pelembab', 'netral', 'soothing']","['kirim', 'cepat', 'aman', 'pecah', 'pump', 'up', 'bottle', 'lebih', 'higenis', 'pipet', 'texture', 'cepat', 'serap', 'lengket', 'bau', 'fragrance', 'free', 'sedikit', 'rasa', 'tarik', 'layer', 'pelembab', 'netral', 'soothing']"
140,tipe kulitku berminyak masalah kulitku jerawat cucok,tipe kulitku berminyak masalah kulitku jerawat cocok,"['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'cocok']","['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'cocok']","['tipe', 'kulit', 'minyak', 'masalah', 'kulit', 'jerawat', 'cocok']"
141,kualitasnya okei banget ringan good coverage tapiiiiii kl keringetan jadi putih di muka,kualitasnya oke banget ringan good coverage tapi kalo keringetan jadi putih di muka,"['kualitasnya', 'oke', 'banget', 'ringan', 'good', 'coverage', 'tapi', 'kalo', 'keringetan', 'jadi', 'putih', 'di', 'muka']","['kualitasnya', 'oke', 'banget', 'ringan', 'good', 'coverage', 'kalo', 'keringetan', 'jadi', 'putih', 'muka']","['kualitas', 'oke', 'banget', 'ringan', 'good', 'coverage', 'kalo', 'keringetan', 'jadi', 'putih', 'muka']"
142,tipe kulitku sensitif pakai serum ini aman sih meskipun ada wanginya tapi aku suka banget mulai keliatan hasilnya seperti setelah pemakaian retinol gitu dapat harga rb oke sih,tipe kulitku sensitif pakai serum ini aman sih meskipun ada wanginya tapi aku suka banget mulai kelihatan hasilnya seperti setelah pemakaian retinol begitu dapat harga ribu oke sih,"['tipe', 'kulitku', 'sensitif', 'pakai', 'serum', 'ini', 'aman', 'sih', 'meskipun', 'ada', 'wanginya', 'tapi', 'aku', 'suka', 'banget', 'mulai', 'kelihatan', 'hasilnya', 'seperti', 'setelah', 'pemakaian', 'retinol', 'begitu', 'dapat', 'harga', 'ribu', 'oke', 'sih']","['tipe', 'kulitku', 'sensitif', 'pakai', 'serum', 'aman', 'sih', 'meskipun', 'wanginya', 'aku', 'suka', 'banget', 'mulai', 'kelihatan', 'hasilnya', 'pemakaian', 'retinol', 'harga', 'ribu', 'oke', 'sih']","['tipe', 'kulit', 'sensitif', 'pakai', 'serum', 'aman', 'sih', 'meski', 'wangi', 'aku', 'suka', 'banget', 'mulai', 'lihat', 'hasil', 'pakai', 'retinol', 'harga', 'ribu', 'oke', 'sih']"
143,sesuai pesanan,sesuai pesanan,"['sesuai', 'pesanan']","['sesuai', 'pesanan']","['sesuai', 'pesan']"
144,pengirimannya agak lama,pengirimannya agak lama,"['pengirimannya', 'agak', 'lama']","['pengirimannya', 'lama']","['kirim', 'lama']"
145,proses kirim cepat pesan same day jam malam dikirim hari itu jg nyampe malam pas bgt untungnya krn lg butuh buat besok paginya jarak expired cuma setahun,proses kirim cepat pesan same day jam malam dikirim hari itu juga sampai malam pas banget untungnya karena lagi butuh buat besok paginya jarak expired cuma setahun,"['proses', 'kirim', 'cepat', 'pesan', 'same', 'day', 'jam', 'malam', 'dikirim', 'hari', 'itu', 'juga', 'sampai', 'malam', 'pas', 'banget', 'untungnya', 'karena', 'lagi', 'butuh', 'buat', 'besok', 'paginya', 'jarak', 'expired', 'cuma', 'setahun']","['proses', 'kirim', 'cepat', 'pesan', 'same', 'day', 'jam', 'malam', 'dikirim', 'hari', 'malam', 'pas', 'banget', 'untungnya', 'butuh', 'buat', 'besok', 'paginya', 'jarak', 'expired', 'cuma', 'setahun']","['proses', 'kirim', 'cepat', 'pesan', 'same', 'day', 'jam', 'malam', 'kirim', 'hari', 'malam', 'pas', 'banget', 'untung', 'butuh', 'buat', 'besok', 'pagi', 'jarak', 'expired', 'cuma', 'tahun']"
146,baru coba sekali dan tipis dulu ga jari bismillah semoga cocok dan berhasil baik,baru coba sekali dan tipis dulu enggak jari bismillah semoga cocok dan berhasil baik,"['baru', 'coba', 'sekali', 'dan', 'tipis', 'dulu', 'enggak', 'jari', 'bismillah', 'semoga', 'cocok', 'dan', 'berhasil', 'baik']","['baru', 'coba', 'sekali', 'tipis', 'dulu', 'enggak', 'jari', 'bismillah', 'semoga', 'cocok', 'berhasil', 'baik']","['baru', 'coba', 'sekali', 'tipis', 'dulu', 'enggak', 'jari', 'bismillah', 'moga', 'cocok', 'hasil', 'baik']"
147,membantu banget ngurangi jerawat habis dipakek juga gaada sensasi ketarik terus busanya juga tipe yang gabanyak bubble nya,membantu banget ngurangi jerawat habis dipakek juga enggak ada sensasi tertarik terus busanya juga tipe yang gabanyak bubble nya,"['membantu', 'banget', 'ngurangi', 'jerawat', 'habis', 'dipakek', 'juga', 'enggak', 'ada', 'sensasi', 'tertarik', 'terus', 'busanya', 'juga', 'tipe', 'yang', 'gabanyak', 'bubble', 'nya']","['membantu', 'banget', 'ngurangi', 'jerawat', 'habis', 'dipakek', 'enggak', 'sensasi', 'tertarik', 'terus', 'busanya', 'tipe', 'gabanyak', 'bubble', 'nya']","['bantu', 'banget', 'ngurangi', 'jerawat', 'habis', 'dipakek', 'enggak', 'sensasi', 'tarik', 'terus', 'busa', 'tipe', 'gabanyak', 'bubble', 'nya']"
148,barang sesuai deskripsi kualitas terbaik original pengiriman ontime thanks,barang sesuai deskripsi kualitas terbaik original pengiriman ontime thanks,"['barang', 'sesuai', 'deskripsi', 'kualitas', 'terbaik', 'original', 'pengiriman', 'ontime', 'thanks']","['barang', 'sesuai', 'deskripsi', 'kualitas', 'terbaik', 'original', 'pengiriman', 'ontime', 'thanks']","['barang', 'sesuai', 'deskripsi', 'kualitas', 'baik', 'original', 'kirim', 'ontime', 'thanks']"
149,produknya ok produk cepat blend dgn warna kulit wajah sehingga terlihat natural dan tidak oily di wajah saya yg tipe berminyak,produknya ok produk cepat blend dengan warna kulit wajah sehingga terlihat natural dan tidak oily di wajah saya yang tipe berminyak,"['produknya', 'ok', 'produk', 'cepat', 'blend', 'dengan', 'warna', 'kulit', 'wajah', 'sehingga', 'terlihat', 'natural', 'dan', 'tidak', 'oily', 'di', 'wajah', 'saya', 'yang', 'tipe', 'berminyak']","['produknya', 'produk', 'cepat', 'blend', 'warna', 'kulit', 'wajah', 'terlihat', 'natural', 'oily', 'wajah', 'tipe', 'berminyak']","['produk', 'produk', 'cepat', 'blend', 'warna', 'kulit', 'wajah', 'lihat', 'natural', 'oily', 'wajah', 'tipe', 'minyak']"
150,tipe kulitku kering tipe kulitku normal,tipe kulitku kering tipe kulitku normal,"['tipe', 'kulitku', 'kering', 'tipe', 'kulitku', 'normal']","['tipe', 'kulitku', 'kering', 'tipe', 'kulitku', 'normal']","['tipe', 'kulit', 'kering', 'tipe', 'kulit', 'normal']"
151,sesuai order,sesuai order,"['sesuai', 'order']","['sesuai', 'order']","['sesuai', 'order']"
152,teksturnya ringan kayak air cepat meresap dan minim fragrance aku suka serum ini karena ga bikin gampang break out tipe kulitku berminyak masalah kulitku pori besar,teksturnya ringan kayak air cepat meresap dan minim fragrance aku suka serum ini karena enggak bikin gampang break out tipe kulitku berminyak masalah kulitku pori besar,"['teksturnya', 'ringan', 'kayak', 'air', 'cepat', 'meresap', 'dan', 'minim', 'fragrance', 'aku', 'suka', 'serum', 'ini', 'karena', 'enggak', 'bikin', 'gampang', 'break', 'out', 'tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar']","['teksturnya', 'ringan', 'kayak', 'air', 'cepat', 'meresap', 'minim', 'fragrance', 'aku', 'suka', 'serum', 'enggak', 'bikin', 'gampang', 'break', 'out', 'tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar']","['tekstur', 'ringan', 'kayak', 'air', 'cepat', 'resap', 'minim', 'fragrance', 'aku', 'suka', 'serum', 'enggak', 'bikin', 'gampang', 'break', 'out', 'tipe', 'kulit', 'minyak', 'masalah', 'kulit', 'pori', 'besar']"
153,pengiriman ke medan cepat cuma sayangnya jasa pengirimannya kurir rekomendasi  kdg bermasalah nyasar lebih baik diperhatikan kembali bekerjasama dengan jasa pengiriman yg seperti apa baiknya karena untk ajukan komplain produk juga harus nunggu maksimal hari pembeli udh panik duluan dong klo paketnya malah nyampe ke rumah org yg ntah dmna tanpa ada kabar dari kurir tau dibilang udh diterima pembeli,pengiriman ke medan cepat cuma sayangnya jasa pengirimannya kurir rekomendasi  kadang bermasalah nyasar lebih baik diperhatikan kembali bekerjasama dengan jasa pengiriman yang seperti apa baiknya karena untuk ajukan komplain produk juga harus menunggu maksimal hari pembeli sudah panik duluan dong kalo paketnya malah sampai ke rumah orang yang entah dimana tanpa ada kabar dari kurir tau dibilang sudah diterima pembeli,"['pengiriman', 'ke', 'medan', 'cepat', 'cuma', 'sayangnya', 'jasa', 'pengirimannya', 'kurir', 'rekomendasi', 'kadang', 'bermasalah', 'nyasar', 'lebih', 'baik', 'diperhatikan', 'kembali', 'bekerjasama', 'dengan', 'jasa', 'pengiriman', 'yang', 'seperti', 'apa', 'baiknya', 'karena', 'untuk', 'ajukan', 'komplain', 'produk', 'juga', 'harus', 'menunggu', 'maksimal', 'hari', 'pembeli', 'sudah', 'panik', 'duluan', 'dong', 'kalo', 'paketnya', 'malah', 'sampai', 'ke', 'rumah', 'orang', 'yang', 'entah', 'dimana', 'tanpa', 'ada', 'kabar', 'dari', 'kurir', 'tau', 'dibilang', 'sudah', 'diterima', 'pembeli']","['pengiriman', 'medan', 'cepat', 'cuma', 'sayangnya', 'jasa', 'pengirimannya', 'kurir', 'rekomendasi', 'kadang', 'bermasalah', 'nyasar', 'lebih', 'baik', 'diperhatikan', 'bekerjasama', 'jasa', 'pengiriman', 'apa', 'baiknya', 'ajukan', 'komplain', 'produk', 'menunggu', 'maksimal', 'hari', 'pembeli', 'panik', 'duluan', 'dong', 'kalo', 'paketnya', 'malah', 'rumah', 'orang', 'entah', 'kabar', 'kurir', 'tau', 'dibilang', 'diterima', 'pembeli']","['kirim', 'medan', 'cepat', 'cuma', 'sayang', 'jasa', 'kirim', 'kurir', 'rekomendasi', 'kadang', 'masalah', 'nyasar', 'lebih', 'baik', 'perhati', 'bekerjasama', 'jasa', 'kirim', 'apa', 'baik', 'aju', 'komplain', 'produk', 'tunggu', 'maksimal', 'hari', 'beli', 'panik', 'duluan', 'dong', 'kalo', 'paket', 'malah', 'rumah', 'orang', 'entah', 'kabar', 'kurir', 'tau', 'bilang', 'terima', 'beli']"
154,gatal dan panas banget ga bisa tidur sudah tanya admin chat sblmnya keluhan muka saya dan direkomendasi in beli ini cuma  pakai gatal banget tengah malem bangun ga kuat sampe cuci muka lagi,gatal dan panas banget enggak bisa tidur sudah tanya admin chat sebelumnya keluhan muka saya dan direkomendasi ini beli ini cuma  pakai gatal banget tengah malam bangun enggak kuat sampai cuci muka lagi,"['gatal', 'dan', 'panas', 'banget', 'enggak', 'bisa', 'tidur', 'sudah', 'tanya', 'admin', 'chat', 'sebelumnya', 'keluhan', 'muka', 'saya', 'dan', 'direkomendasi', 'ini', 'beli', 'ini', 'cuma', 'pakai', 'gatal', 'banget', 'tengah', 'malam', 'bangun', 'enggak', 'kuat', 'sampai', 'cuci', 'muka', 'lagi']","['gatal', 'panas', 'banget', 'enggak', 'tidur', 'tanya', 'admin', 'chat', 'sebelumnya', 'keluhan', 'muka', 'direkomendasi', 'beli', 'cuma', 'pakai', 'gatal', 'banget', 'tengah', 'malam', 'bangun', 'enggak', 'kuat', 'cuci', 'muka']","['gatal', 'panas', 'banget', 'enggak', 'tidur', 'tanya', 'admin', 'chat', 'belum', 'keluh', 'muka', 'rekomendasi', 'beli', 'cuma', 'pakai', 'gatal', 'banget', 'tengah', 'malam', 'bangun', 'enggak', 'kuat', 'cuci', 'muka']"
155,cepat banget nyampenya pesan kemarin hari ini sudah datang aja baru pertama kali pakai produk somethinc semoga cocok untuk wajahku dan bikin glowing tipe kulitku berminyak,cepat banget sampainya pesan kemarin hari ini sudah datang saja baru pertama kali pakai produk somethinc semoga cocok untuk wajahku dan bikin glowing tipe kulitku berminyak,"['cepat', 'banget', 'sampainya', 'pesan', 'kemarin', 'hari', 'ini', 'sudah', 'datang', 'saja', 'baru', 'pertama', 'kali', 'pakai', 'produk', 'somethinc', 'semoga', 'cocok', 'untuk', 'wajahku', 'dan', 'bikin', 'glowing', 'tipe', 'kulitku', 'berminyak']","['cepat', 'banget', 'sampainya', 'pesan', 'kemarin', 'hari', 'datang', 'baru', 'pertama', 'kali', 'pakai', 'produk', 'somethinc', 'semoga', 'cocok', 'wajahku', 'bikin', 'glowing', 'tipe', 'kulitku', 'berminyak']","['cepat', 'banget', 'sampai', 'pesan', 'kemarin', 'hari', 'datang', 'baru', 'pertama', 'kali', 'pakai', 'produk', 'somethinc', 'moga', 'cocok', 'wajah', 'bikin', 'glowing', 'tipe', 'kulit', 'minyak']"
156,penipu,penipu,['penipu'],['penipu'],['tipu']
157,saya belum coba lama produk nya baru sekitar hari tapi rasanya nyaman nyaman saja admin fast respon dan packaging ok dibuatkan seolah barang premium,saya belum coba lama produk nya baru sekitar hari tapi rasanya nyaman nyaman saja admin fast respon dan packaging ok dibuatkan seolah barang premium,"['saya', 'belum', 'coba', 'lama', 'produk', 'nya', 'baru', 'sekitar', 'hari', 'tapi', 'rasanya', 'nyaman', 'nyaman', 'saja', 'admin', 'fast', 'respon', 'dan', 'packaging', 'ok', 'dibuatkan', 'seolah', 'barang', 'premium']","['coba', 'lama', 'produk', 'nya', 'baru', 'hari', 'rasanya', 'nyaman', 'nyaman', 'admin', 'fast', 'respon', 'packaging', 'dibuatkan', 'barang', 'premium']","['coba', 'lama', 'produk', 'nya', 'baru', 'hari', 'rasa', 'nyaman', 'nyaman', 'admin', 'fast', 'respon', 'packaging', 'buat', 'barang', 'premium']"
158,mantapp barangnya sdh diterima yoooo smoga berguna,mantap barangnya sudah diterima ya semoga berguna,"['mantap', 'barangnya', 'sudah', 'diterima', 'ya', 'semoga', 'berguna']","['mantap', 'barangnya', 'diterima', 'semoga', 'berguna']","['mantap', 'barang', 'terima', 'moga', 'guna']"
159,produk sesuai deskripsi pack aman dan cepaat mantap,produk sesuai deskripsi pack aman dan cepaat mantap,"['produk', 'sesuai', 'deskripsi', 'pack', 'aman', 'dan', 'cepaat', 'mantap']","['produk', 'sesuai', 'deskripsi', 'pack', 'aman', 'cepaat', 'mantap']","['produk', 'sesuai', 'deskripsi', 'pack', 'aman', 'cepaat', 'mantap']"
160,proses cepat pengiriman cepat produk sesuai terima kasih,proses cepat pengiriman cepat produk sesuai terima kasih,"['proses', 'cepat', 'pengiriman', 'cepat', 'produk', 'sesuai', 'terima', 'kasih']","['proses', 'cepat', 'pengiriman', 'cepat', 'produk', 'sesuai', 'terima', 'kasih']","['proses', 'cepat', 'kirim', 'cepat', 'produk', 'sesuai', 'terima', 'kasih']"
161,dapet harga rb yeaaaay,dapat harga ribu yeaaaay,"['dapat', 'harga', 'ribu', 'yeaaaay']","['harga', 'ribu', 'yeaaaay']","['harga', 'ribu', 'yeaaaay']"
162,packaging rapi dan niat padahal cm beli eyeliner,packaging rapi dan niat padahal cuma beli eyeliner,"['packaging', 'rapi', 'dan', 'niat', 'padahal', 'cuma', 'beli', 'eyeliner']","['packaging', 'rapi', 'niat', 'padahal', 'cuma', 'beli', 'eyeliner']","['packaging', 'rapi', 'niat', 'padahal', 'cuma', 'beli', 'eyeliner']"
163,baru coba semoga cocok shade nina ini kalau moisturizer nya sudah andalan banget tipe kulitku berminyak tipe kulitku kombinasi under tone kulitku netral,baru coba semoga cocok shade nina ini kalau moisturizer nya sudah andalan banget tipe kulitku berminyak tipe kulitku kombinasi under tone kulitku netral,"['baru', 'coba', 'semoga', 'cocok', 'shade', 'nina', 'ini', 'kalau', 'moisturizer', 'nya', 'sudah', 'andalan', 'banget', 'tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kombinasi', 'under', 'tone', 'kulitku', 'netral']","['baru', 'coba', 'semoga', 'cocok', 'shade', 'nina', 'kalau', 'moisturizer', 'nya', 'andalan', 'banget', 'tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kombinasi', 'under', 'tone', 'kulitku', 'netral']","['baru', 'coba', 'moga', 'cocok', 'shade', 'nina', 'kalau', 'moisturizer', 'nya', 'andal', 'banget', 'tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'kombinasi', 'under', 'tone', 'kulit', 'netral']"
164,pas untuk tipe kulitku kombinasi under tone kulitku warm,pas untuk tipe kulitku kombinasi under tone kulitku warm,"['pas', 'untuk', 'tipe', 'kulitku', 'kombinasi', 'under', 'tone', 'kulitku', 'warm']","['pas', 'tipe', 'kulitku', 'kombinasi', 'under', 'tone', 'kulitku', 'warm']","['pas', 'tipe', 'kulit', 'kombinasi', 'under', 'tone', 'kulit', 'warm']"
165,barangnya sudah datang dengan selamat semoga cocok di kulit aku,barangnya sudah datang dengan selamat semoga cocok di kulit aku,"['barangnya', 'sudah', 'datang', 'dengan', 'selamat', 'semoga', 'cocok', 'di', 'kulit', 'aku']","['barangnya', 'datang', 'selamat', 'semoga', 'cocok', 'kulit', 'aku']","['barang', 'datang', 'selamat', 'moga', 'cocok', 'kulit', 'aku']"
166,dpt potongan harga plus dikasih bonus penjepit bulu mata terimakasih somethinc,dapat potongan harga plus dikasih bonus penjepit bulu mata terima kasih somethinc,"['dapat', 'potongan', 'harga', 'plus', 'dikasih', 'bonus', 'penjepit', 'bulu', 'mata', 'terima', 'kasih', 'somethinc']","['potongan', 'harga', 'plus', 'dikasih', 'bonus', 'penjepit', 'bulu', 'mata', 'terima', 'kasih', 'somethinc']","['potong', 'harga', 'plus', 'kasih', 'bonus', 'jepit', 'bulu', 'mata', 'terima', 'kasih', 'somethinc']"
